original_shape,float_type,index_type,block_shape,metric,error
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
24×256×256,float16,int16,4×8×8,mean,0.14901292324066162
24×256×256,float16,int16,4×8×8,variance,nan
24×256×256,float16,int16,4×8×8,norm_2,-inf
22×256×256,float16,int16,4×8×8,mean,0.13022081553936005
22×256×256,float16,int16,4×8×8,variance,nan
22×256×256,float16,int16,4×8×8,norm_2,-inf
25×256×256,float16,int16,4×8×8,mean,0.23537173867225647
25×256×256,float16,int16,4×8×8,variance,nan
25×256×256,float16,int16,4×8×8,norm_2,-inf
24×256×256,float16,int16,4×8×8,mean,0.15390411019325256
24×256×256,float16,int16,4×8×8,variance,nan
24×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.20504721999168396
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
24×256×256,float16,int16,4×8×8,mean,0.16890254616737366
24×256×256,float16,int16,4×8×8,variance,nan
24×256×256,float16,int16,4×8×8,norm_2,-inf
26×256×256,float16,int16,4×8×8,mean,0.17361879348754883
26×256×256,float16,int16,4×8×8,variance,nan
26×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.20378127694129944
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
28×256×256,float16,int16,4×8×8,mean,0.13927298784255981
28×256×256,float16,int16,4×8×8,variance,nan
28×256×256,float16,int16,4×8×8,norm_2,-inf
22×256×256,float16,int16,4×8×8,mean,0.17644575238227844
22×256×256,float16,int16,4×8×8,variance,nan
22×256×256,float16,int16,4×8×8,norm_2,-inf
38×256×256,float16,int16,4×8×8,mean,0.11707212030887604
38×256×256,float16,int16,4×8×8,variance,nan
38×256×256,float16,int16,4×8×8,norm_2,-inf
40×256×256,float16,int16,4×8×8,mean,0.1329450011253357
40×256×256,float16,int16,4×8×8,variance,nan
40×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.09099400043487549
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.1458202302455902
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.11479014158248901
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
26×256×256,float16,int16,4×8×8,mean,0.11100518703460693
26×256×256,float16,int16,4×8×8,variance,nan
26×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.12557247281074524
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
71×256×256,float16,int16,4×8×8,mean,0.1591593325138092
71×256×256,float16,int16,4×8×8,variance,nan
71×256×256,float16,int16,4×8×8,norm_2,-inf
38×256×256,float16,int16,4×8×8,mean,0.10497573018074036
38×256×256,float16,int16,4×8×8,variance,nan
38×256×256,float16,int16,4×8×8,norm_2,-inf
53×256×256,float16,int16,4×8×8,mean,0.15312832593917847
53×256×256,float16,int16,4×8×8,variance,nan
53×256×256,float16,int16,4×8×8,norm_2,-inf
57×256×256,float16,int16,4×8×8,mean,0.13866561651229858
57×256×256,float16,int16,4×8×8,variance,nan
57×256×256,float16,int16,4×8×8,norm_2,-inf
51×256×256,float16,int16,4×8×8,mean,0.17693516612052917
51×256×256,float16,int16,4×8×8,variance,nan
51×256×256,float16,int16,4×8×8,norm_2,-inf
53×256×256,float16,int16,4×8×8,mean,0.12380024790763855
53×256×256,float16,int16,4×8×8,variance,nan
53×256×256,float16,int16,4×8×8,norm_2,-inf
60×256×256,float16,int16,4×8×8,mean,0.1082608699798584
60×256×256,float16,int16,4×8×8,variance,nan
60×256×256,float16,int16,4×8×8,norm_2,-inf
58×256×256,float16,int16,4×8×8,mean,0.14857488870620728
58×256×256,float16,int16,4×8×8,variance,nan
58×256×256,float16,int16,4×8×8,norm_2,-inf
56×256×256,float16,int16,4×8×8,mean,0.16143247485160828
56×256×256,float16,int16,4×8×8,variance,nan
56×256×256,float16,int16,4×8×8,norm_2,-inf
52×256×256,float16,int16,4×8×8,mean,0.1426365077495575
52×256×256,float16,int16,4×8×8,variance,nan
52×256×256,float16,int16,4×8×8,norm_2,-inf
58×256×256,float16,int16,4×8×8,mean,0.19065485894680023
58×256×256,float16,int16,4×8×8,variance,nan
58×256×256,float16,int16,4×8×8,norm_2,-inf
49×256×256,float16,int16,4×8×8,mean,0.20104479789733887
49×256×256,float16,int16,4×8×8,variance,nan
49×256×256,float16,int16,4×8×8,norm_2,-inf
60×256×256,float16,int16,4×8×8,mean,0.11010979115962982
60×256×256,float16,int16,4×8×8,variance,nan
60×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.13130579888820648
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
38×256×256,float16,int16,4×8×8,mean,0.1061205118894577
38×256×256,float16,int16,4×8×8,variance,nan
38×256×256,float16,int16,4×8×8,norm_2,-inf
34×256×256,float16,int16,4×8×8,mean,0.09235787391662598
34×256×256,float16,int16,4×8×8,variance,nan
34×256×256,float16,int16,4×8×8,norm_2,-inf
32×256×256,float16,int16,4×8×8,mean,0.10724939405918121
32×256×256,float16,int16,4×8×8,variance,nan
32×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.11397729814052582
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.07322750985622406
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
35×256×256,float16,int16,4×8×8,mean,0.1319003850221634
35×256×256,float16,int16,4×8×8,variance,nan
35×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.10960422456264496
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.12421637773513794
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
42×256×256,float16,int16,4×8×8,mean,0.07922668009996414
42×256×256,float16,int16,4×8×8,variance,nan
42×256×256,float16,int16,4×8×8,norm_2,-inf
40×256×256,float16,int16,4×8×8,mean,0.12482115626335144
40×256×256,float16,int16,4×8×8,variance,nan
40×256×256,float16,int16,4×8×8,norm_2,-inf
37×256×256,float16,int16,4×8×8,mean,0.1007193922996521
37×256×256,float16,int16,4×8×8,variance,nan
37×256×256,float16,int16,4×8×8,norm_2,-inf
37×256×256,float16,int16,4×8×8,mean,0.15125347673892975
37×256×256,float16,int16,4×8×8,variance,nan
37×256×256,float16,int16,4×8×8,norm_2,-inf
37×256×256,float16,int16,4×8×8,mean,0.09863254427909851
37×256×256,float16,int16,4×8×8,variance,nan
37×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.08241453766822815
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.11196956038475037
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
37×256×256,float16,int16,4×8×8,mean,0.1196431964635849
37×256×256,float16,int16,4×8×8,variance,nan
37×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.12455061823129654
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
38×256×256,float16,int16,4×8×8,mean,0.10912102460861206
38×256×256,float16,int16,4×8×8,variance,nan
38×256×256,float16,int16,4×8×8,norm_2,-inf
38×256×256,float16,int16,4×8×8,mean,0.10424576699733734
38×256×256,float16,int16,4×8×8,variance,nan
38×256×256,float16,int16,4×8×8,norm_2,-inf
35×256×256,float16,int16,4×8×8,mean,0.10093416273593903
35×256×256,float16,int16,4×8×8,variance,nan
35×256×256,float16,int16,4×8×8,norm_2,-inf
56×256×256,float16,int16,4×8×8,mean,0.14696063101291656
56×256×256,float16,int16,4×8×8,variance,nan
56×256×256,float16,int16,4×8×8,norm_2,-inf
23×256×256,float16,int16,4×8×8,mean,0.2873140573501587
23×256×256,float16,int16,4×8×8,variance,nan
23×256×256,float16,int16,4×8×8,norm_2,-inf
31×256×256,float16,int16,4×8×8,mean,0.1963888704776764
31×256×256,float16,int16,4×8×8,variance,nan
31×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.11286851763725281
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
24×256×256,float16,int16,4×8×8,mean,0.11960481852293015
24×256×256,float16,int16,4×8×8,variance,nan
24×256×256,float16,int16,4×8×8,norm_2,-inf
51×256×256,float16,int16,4×8×8,mean,0.15089377760887146
51×256×256,float16,int16,4×8×8,variance,nan
51×256×256,float16,int16,4×8×8,norm_2,-inf
26×256×256,float16,int16,4×8×8,mean,0.2149832844734192
26×256×256,float16,int16,4×8×8,variance,nan
26×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.06961649656295776
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
48×256×256,float16,int16,4×8×8,mean,0.13674914836883545
48×256×256,float16,int16,4×8×8,variance,nan
48×256×256,float16,int16,4×8×8,norm_2,-inf
60×256×256,float16,int16,4×8×8,mean,0.11168020963668823
60×256×256,float16,int16,4×8×8,variance,nan
60×256×256,float16,int16,4×8×8,norm_2,-inf
48×256×256,float16,int16,4×8×8,mean,0.13037118315696716
48×256×256,float16,int16,4×8×8,variance,nan
48×256×256,float16,int16,4×8×8,norm_2,-inf
26×256×256,float16,int16,4×8×8,mean,0.22063377499580383
26×256×256,float16,int16,4×8×8,variance,nan
26×256×256,float16,int16,4×8×8,norm_2,-inf
27×256×256,float16,int16,4×8×8,mean,0.24885493516921997
27×256×256,float16,int16,4×8×8,variance,nan
27×256×256,float16,int16,4×8×8,norm_2,-inf
51×256×256,float16,int16,4×8×8,mean,0.11651872098445892
51×256×256,float16,int16,4×8×8,variance,nan
51×256×256,float16,int16,4×8×8,norm_2,-inf
48×256×256,float16,int16,4×8×8,mean,0.09817750751972198
48×256×256,float16,int16,4×8×8,variance,nan
48×256×256,float16,int16,4×8×8,norm_2,-inf
60×256×256,float16,int16,4×8×8,mean,0.17210116982460022
60×256×256,float16,int16,4×8×8,variance,nan
60×256×256,float16,int16,4×8×8,norm_2,-inf
50×256×256,float16,int16,4×8×8,mean,0.17614760994911194
50×256×256,float16,int16,4×8×8,variance,nan
50×256×256,float16,int16,4×8×8,norm_2,-inf
36×256×256,float16,int16,4×8×8,mean,0.24028778076171875
36×256×256,float16,int16,4×8×8,variance,nan
36×256×256,float16,int16,4×8×8,norm_2,-inf
73×256×256,float16,int16,4×8×8,mean,0.1311376690864563
73×256×256,float16,int16,4×8×8,variance,nan
73×256×256,float16,int16,4×8×8,norm_2,-inf
32×256×256,float16,int16,4×8×8,mean,0.1344822347164154
32×256×256,float16,int16,4×8×8,variance,nan
32×256×256,float16,int16,4×8×8,norm_2,-inf
32×256×256,float16,int16,4×8×8,mean,0.19105252623558044
32×256×256,float16,int16,4×8×8,variance,nan
32×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.14435526728630066
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
32×256×256,float16,int16,4×8×8,mean,0.12799623608589172
32×256×256,float16,int16,4×8×8,variance,nan
32×256×256,float16,int16,4×8×8,norm_2,-inf
28×256×256,float16,int16,4×8×8,mean,0.14637084305286407
28×256×256,float16,int16,4×8×8,variance,nan
28×256×256,float16,int16,4×8×8,norm_2,-inf
30×256×256,float16,int16,4×8×8,mean,0.16931729018688202
30×256×256,float16,int16,4×8×8,variance,nan
30×256×256,float16,int16,4×8×8,norm_2,-inf
21×256×256,float16,int16,4×8×8,mean,0.13733169436454773
21×256×256,float16,int16,4×8×8,variance,nan
21×256×256,float16,int16,4×8×8,norm_2,-inf
25×256×256,float16,int16,4×8×8,mean,0.1339164823293686
25×256×256,float16,int16,4×8×8,variance,nan
25×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.13981662690639496
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
24×256×256,float16,int16,4×8×8,mean,0.16638576984405518
24×256×256,float16,int16,4×8×8,variance,nan
24×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.15299740433692932
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
21×256×256,float16,int16,4×8×8,mean,0.16431796550750732
21×256×256,float16,int16,4×8×8,variance,nan
21×256×256,float16,int16,4×8×8,norm_2,-inf
21×256×256,float16,int16,4×8×8,mean,0.18184593319892883
21×256×256,float16,int16,4×8×8,variance,nan
21×256×256,float16,int16,4×8×8,norm_2,-inf
21×256×256,float16,int16,4×8×8,mean,0.16944381594657898
21×256×256,float16,int16,4×8×8,variance,nan
21×256×256,float16,int16,4×8×8,norm_2,-inf
32×256×256,float16,int16,4×8×8,mean,0.12638616561889648
32×256×256,float16,int16,4×8×8,variance,nan
32×256×256,float16,int16,4×8×8,norm_2,-inf
22×256×256,float16,int16,4×8×8,mean,0.071795254945755
22×256×256,float16,int16,4×8×8,variance,nan
22×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.1260325312614441
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
30×256×256,float16,int16,4×8×8,mean,0.13086625933647156
30×256×256,float16,int16,4×8×8,variance,nan
30×256×256,float16,int16,4×8×8,norm_2,-inf
28×256×256,float16,int16,4×8×8,mean,0.11854537576436996
28×256×256,float16,int16,4×8×8,variance,nan
28×256×256,float16,int16,4×8×8,norm_2,-inf
80×256×256,float16,int16,4×8×8,mean,0.09845774620771408
80×256×256,float16,int16,4×8×8,variance,nan
80×256×256,float16,int16,4×8×8,norm_2,-inf
32×256×256,float16,int16,4×8×8,mean,0.15979519486427307
32×256×256,float16,int16,4×8×8,variance,nan
32×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.10650615394115448
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.1541600525379181
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
32×256×256,float16,int16,4×8×8,mean,0.1548844873905182
32×256×256,float16,int16,4×8×8,variance,nan
32×256×256,float16,int16,4×8×8,norm_2,-inf
22×256×256,float16,int16,4×8×8,mean,0.17372235655784607
22×256×256,float16,int16,4×8×8,variance,nan
22×256×256,float16,int16,4×8×8,norm_2,-inf
20×256×256,float16,int16,4×8×8,mean,0.12565836310386658
20×256×256,float16,int16,4×8×8,variance,nan
20×256×256,float16,int16,4×8×8,norm_2,-inf
22×256×256,float16,int16,4×8×8,mean,0.11540766060352325
22×256×256,float16,int16,4×8×8,variance,nan
22×256×256,float16,int16,4×8×8,norm_2,-inf
21×256×256,float16,int16,4×8×8,mean,0.17525741457939148
21×256×256,float16,int16,4×8×8,variance,nan
21×256×256,float16,int16,4×8×8,norm_2,-inf
22×256×256,float16,int16,4×8×8,mean,0.15277883410453796
22×256×256,float16,int16,4×8×8,variance,nan
22×256×256,float16,int16,4×8×8,norm_2,-inf
23×256×256,float16,int16,4×8×8,mean,0.1458297073841095
23×256×256,float16,int16,4×8×8,variance,nan
23×256×256,float16,int16,4×8×8,norm_2,-inf
32×256×256,float16,int16,4×8×8,mean,0.07707931101322174
32×256×256,float16,int16,4×8×8,variance,nan
32×256×256,float16,int16,4×8×8,norm_2,-inf
28×256×256,float16,int16,4×8×8,mean,0.10793723165988922
28×256×256,float16,int16,4×8×8,variance,nan
28×256×256,float16,int16,4×8×8,norm_2,-inf
88×256×256,float16,int16,4×8×8,mean,0.0340631902217865
88×256×256,float16,int16,4×8×8,variance,nan
88×256×256,float16,int16,4×8×8,norm_2,-inf
88×256×256,float16,int16,4×8×8,mean,0.08047404140233994
88×256×256,float16,int16,4×8×8,variance,nan
88×256×256,float16,int16,4×8×8,norm_2,-inf
23×256×256,float16,int16,4×16×16,mean,0.23412702977657318
23×256×256,float16,int16,4×16×16,variance,nan
23×256×256,float16,int16,4×16×16,norm_2,-inf
20×256×256,float16,int16,4×16×16,mean,0.18968088924884796
20×256×256,float16,int16,4×16×16,variance,nan
20×256×256,float16,int16,4×16×16,norm_2,-inf
20×256×256,float16,int16,4×16×16,mean,0.18799111247062683
20×256×256,float16,int16,4×16×16,variance,nan
20×256×256,float16,int16,4×16×16,norm_2,-inf
20×256×256,float16,int16,4×16×16,mean,0.22187495231628418
20×256×256,float16,int16,4×16×16,variance,nan
20×256×256,float16,int16,4×16×16,norm_2,-inf
20×256×256,float16,int16,4×16×16,mean,0.186128169298172
20×256×256,float16,int16,4×16×16,variance,nan
20×256×256,float16,int16,4×16×16,norm_2,-inf
20×256×256,float16,int16,4×16×16,mean,0.23357455432415009
20×256×256,float16,int16,4×16×16,variance,nan
20×256×256,float16,int16,4×16×16,norm_2,-inf
24×256×256,float16,int16,4×16×16,mean,0.14681564271450043
24×256×256,float16,int16,4×16×16,variance,nan
24×256×256,float16,int16,4×16×16,norm_2,-inf
22×256×256,float16,int16,4×16×16,mean,0.13089218735694885
